Namespace(train_dir='../../datasets/SIDD/SIDD_Medium_Srgb/Data/*/*_NOISY_*.PNG'
val_rn_dir='../../datasets/SIDD/valid_data/sidd_v_noisy/*.png'
val_gt_dir='../../datasets/SIDD/valid_data/sidd_v_clean/*.png'
ckpts='./ckpts'
imgs='./imgs'
pretrained_model='../b16-sd10-1.0e-04-ng1-/ckpts/_ckpt_it25_3421_8433.pth'
bs=16
ps=160
tds=5
ids=2
ng=1
lr=0.0001
epochs=900
sr_rec=False
seed=10
world_size=1
local_rank=0
dist=False
num_workers=4
gpuid='0')

Eph:275, 36.45/0.8799, max: 36.93/0.8860, time=352.0, loss=5.0725e-02
Eph:280, 36.62/0.8826, max: 36.93/0.8860, time=334.0, loss=3.9865e-02
Eph:285, 36.63/0.8836, max: 36.93/0.8860, time=343.0, loss=3.3657e-02
Eph:290, 36.42/0.8828, max: 36.93/0.8860, time=346.0, loss=3.1248e-02
Eph:295, 36.56/0.8850, max: 36.93/0.8860, time=340.0, loss=4.3477e-02
Eph:300, 36.80/0.8859, max: 36.93/0.8860, time=337.0, loss=4.7863e-02
Eph:305, 36.79/0.8851, max: 36.93/0.8860, time=332.0, loss=4.3159e-02
Eph:310, 36.96/0.8859, max: 36.96/0.8859, time=358.0, loss=3.2838e-02
Eph:315, 36.61/0.8831, max: 36.96/0.8859, time=343.0, loss=4.2035e-02
Eph:320, 36.22/0.8824, max: 36.96/0.8859, time=346.0, loss=4.1569e-02
Eph:325, 36.82/0.8848, max: 36.96/0.8859, time=338.0, loss=4.4869e-02
Eph:330, 36.39/0.8846, max: 36.96/0.8859, time=353.0, loss=4.0686e-02
Eph:335, 36.72/0.8856, max: 36.96/0.8859, time=341.0, loss=4.2634e-02
Eph:340, 36.21/0.8806, max: 36.96/0.8859, time=333.0, loss=4.2530e-02
Eph:345, 36.79/0.8846, max: 36.96/0.8859, time=346.0, loss=5.0082e-02
Eph:350, 36.79/0.8858, max: 36.96/0.8859, time=340.0, loss=4.3478e-02
Eph:355, 36.74/0.8838, max: 36.96/0.8859, time=333.0, loss=4.6819e-02
Eph:360, 36.35/0.8822, max: 36.96/0.8859, time=338.0, loss=3.9058e-02
Eph:365, 36.59/0.8837, max: 36.96/0.8859, time=337.0, loss=3.6608e-02
Eph:370, 36.72/0.8848, max: 36.96/0.8859, time=335.0, loss=5.1192e-02
Eph:375, 36.83/0.8857, max: 36.96/0.8859, time=338.0, loss=4.1400e-02
Eph:380, 36.70/0.8809, max: 36.96/0.8859, time=334.0, loss=4.2489e-02
Eph:385, 36.65/0.8841, max: 36.96/0.8859, time=334.0, loss=3.4285e-02
Eph:390, 36.82/0.8851, max: 36.96/0.8859, time=333.0, loss=3.5803e-02
Eph:395, 36.60/0.8848, max: 36.96/0.8859, time=334.0, loss=3.8769e-02
Eph:400, 36.64/0.8854, max: 36.96/0.8859, time=331.0, loss=3.6747e-02
Eph:405, 36.52/0.8845, max: 36.96/0.8859, time=335.0, loss=4.1818e-02
Eph:410, 36.76/0.8861, max: 36.96/0.8859, time=339.0, loss=3.4507e-02
Eph:415, 36.46/0.8821, max: 36.96/0.8859, time=327.0, loss=3.8775e-02
Eph:420, 36.24/0.8870, max: 36.96/0.8859, time=339.0, loss=3.9271e-02
Eph:425, 36.28/0.8759, max: 36.96/0.8859, time=333.0, loss=4.3355e-02
Eph:430, 36.26/0.8841, max: 36.96/0.8859, time=330.0, loss=4.3005e-02
Eph:435, 36.23/0.8848, max: 36.96/0.8859, time=333.0, loss=5.3705e-02
Eph:440, 36.54/0.8844, max: 36.96/0.8859, time=334.0, loss=5.0260e-02
Eph:445, 36.67/0.8871, max: 36.96/0.8859, time=333.0, loss=3.8692e-02
Eph:450, 36.37/0.8829, max: 36.96/0.8859, time=335.0, loss=3.4260e-02
Eph:455, 37.04/0.8870, max: 37.04/0.8870, time=334.0, loss=5.4017e-02
Eph:460, 36.89/0.8865, max: 37.04/0.8870, time=339.0, loss=4.6759e-02
Eph:465, 36.67/0.8820, max: 37.04/0.8870, time=331.0, loss=4.4802e-02
Eph:470, 36.76/0.8853, max: 37.04/0.8870, time=329.0, loss=3.9699e-02
Eph:475, 36.53/0.8858, max: 37.04/0.8870, time=332.0, loss=4.3321e-02
Eph:480, 36.74/0.8873, max: 37.04/0.8870, time=334.0, loss=3.4305e-02
Eph:485, 36.91/0.8861, max: 37.04/0.8870, time=336.0, loss=3.7319e-02
Eph:490, 36.73/0.8854, max: 37.04/0.8870, time=331.0, loss=4.4347e-02
Eph:495, 36.63/0.8829, max: 37.04/0.8870, time=336.0, loss=3.4707e-02
Eph:500, 37.05/0.8880, max: 37.05/0.8880, time=326.0, loss=4.0366e-02
Eph:505, 37.00/0.8868, max: 37.05/0.8880, time=327.0, loss=3.4640e-02
Eph:510, 36.61/0.8854, max: 37.05/0.8880, time=337.0, loss=5.1270e-02
Eph:515, 37.02/0.8867, max: 37.05/0.8880, time=333.0, loss=5.2860e-02
Eph:520, 36.78/0.8848, max: 37.05/0.8880, time=333.0, loss=3.6371e-02
Eph:525, 36.57/0.8819, max: 37.05/0.8880, time=342.0, loss=3.6834e-02
Eph:530, 36.81/0.8856, max: 37.05/0.8880, time=328.0, loss=4.9703e-02
Eph:535, 36.28/0.8857, max: 37.05/0.8880, time=333.0, loss=4.2687e-02
Eph:540, 36.96/0.8853, max: 37.05/0.8880, time=333.0, loss=4.2137e-02
Eph:545, 36.75/0.8856, max: 37.05/0.8880, time=327.0, loss=5.5474e-02
Eph:550, 36.77/0.8859, max: 37.05/0.8880, time=328.0, loss=6.0194e-02
